asset_id,asset_type,character_id,expression,narrative_purpose,final_filename,destination_path,width,height,aspect_ratio,alpha_required,safe_area,generation_method,generation_prompt_file,negative_prompt_file,reference_requirement,source_url,license,sha256,placeholder_status,candidate_status,user_approval_status,integration_status,notes
portrait_vane_neutral,portrait,vane,neutral,Speaker portrait for Nessa Vane (neutral),vane_neutral.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vane_neutral.txt,assets/prompts/UI/STYLE.md,none,,original (repository),daa7ed264ceff9bb9937a0d2e8ec419577693d95bc3ab517ab7c6dff8b70dd9b,procedural_candidate,candidate,pending,integrated,
portrait_vane_amused,portrait,vane,amused,Speaker portrait for Nessa Vane (amused),vane_amused.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vane_amused.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),a22943ab004683ef1f2699b6fbf6ba3a46f0e231ac98119d159bcbb19650693d,procedural_candidate,candidate,pending,integrated,
portrait_vane_furious,portrait,vane,furious,Speaker portrait for Nessa Vane (furious),vane_furious.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vane_furious.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),86fc540abe7640e2f94f30f0f8d70bf4b375127baaf4357d8efe260d18ac412b,procedural_candidate,candidate,pending,integrated,
portrait_vosk_neutral,portrait,vosk,neutral,Speaker portrait for Odile Vosk (neutral),vosk_neutral.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vosk_neutral.txt,assets/prompts/UI/STYLE.md,none,,original (repository),73b617fccdce4b60603f89b434eecc843d2ed00da70528dcd2305c389b339851,procedural_candidate,candidate,pending,integrated,
portrait_vosk_measuring,portrait,vosk,measuring,Speaker portrait for Odile Vosk (measuring),vosk_measuring.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vosk_measuring.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),147fa506f75b9547e0711b27ce3d83f889a12f64c816deefc494886dbf8ac9ff,procedural_candidate,candidate,pending,integrated,
portrait_vosk_tired,portrait,vosk,tired,Speaker portrait for Odile Vosk (tired),vosk_tired.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vosk_tired.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),8aafd762668f9017531bff5c0a5134a527a9c0e7333142e52953af3aa2cea414,procedural_candidate,candidate,pending,integrated,
portrait_vosk_rare_warmth,portrait,vosk,rare_warmth,Speaker portrait for Odile Vosk (rare_warmth),vosk_rare_warmth.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/vosk_rare_warmth.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),dd956d76b5df1fe7ef6eb2460266a30f1a58a8dec67dacff450abbc9300becd5,procedural_candidate,candidate,pending,integrated,
portrait_wren_grinning,portrait,wren,grinning,Speaker portrait for Wren Ashby (grinning),wren_grinning.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/wren_grinning.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),9c388a942ecf6ebed9bd61604e58ad1a5be4540d8273e7e88f3dbbf44f348a54,procedural_candidate,candidate,pending,integrated,
portrait_wren_neutral,portrait,wren,neutral,Speaker portrait for Wren Ashby (neutral),wren_neutral.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/wren_neutral.txt,assets/prompts/UI/STYLE.md,none,,original (repository),098ba54c426c84c66960391fdc492843b302bf7b2c6ef0f08ef0e0734e2df98c,procedural_candidate,candidate,pending,integrated,
portrait_wren_caught,portrait,wren,caught,Speaker portrait for Wren Ashby (caught),wren_caught.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/wren_caught.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),2a7866449f1209cff466911e232a57c705a5ef53822b169d134749d7d064ccc3,procedural_candidate,candidate,pending,integrated,
portrait_wren_serious,portrait,wren,serious,Speaker portrait for Wren Ashby (serious),wren_serious.png,assets/portraits/,512,640,4:5,yes,head centre at 42% height; nothing within 24px of edges,procedural (tools/build_art.py); target: hand-drawn or generated from neutral reference,assets/prompts/characters/wren_serious.txt,assets/prompts/UI/STYLE.md,neutral,,original (repository),22c1b7f253d2b6a8ebcfa03d27777465355e76b5f85628f802a5f2f088542881,procedural_candidate,candidate,pending,integrated,
icon_res_water,icon,,,Water: wave with level tick,res_water.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_water.txt,assets/prompts/UI/STYLE.md,none,,original (repository),6ad3d8edaa4b73422ed8e7d8483d9a35461b52c6dfc19d56585003801ac4787a,procedural_candidate,candidate,pending,integrated,
icon_res_water_2x,icon,,,Water: wave with level tick,res_water@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_water.txt,assets/prompts/UI/STYLE.md,none,,original (repository),5e507688a3ff94c0b061dbfcfd1c0c475e04eb89497837aeb702a52a10e56f30,procedural_candidate,candidate,pending,integrated,
icon_res_water_danger,icon,,,"Water: wave with level tick — critical state, cracked outline",res_water_danger.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_water.txt,assets/prompts/UI/STYLE.md,none,,original (repository),dcc8d0d4d8a5de90fcf14223b33c1b0147733b36ab21dc2abfceaeca503d5f40,procedural_candidate,candidate,pending,integrated,
icon_res_traffic,icon,,,Traffic: two opposed arrows,res_traffic.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_traffic.txt,assets/prompts/UI/STYLE.md,none,,original (repository),7545d1d6689fbcad64e8291a13c4eaa13f183348ae281ad9420a47c269892e72,procedural_candidate,candidate,pending,integrated,
icon_res_traffic_2x,icon,,,Traffic: two opposed arrows,res_traffic@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_traffic.txt,assets/prompts/UI/STYLE.md,none,,original (repository),f25da5a971389158d0d11559da9cfcb684ce9957a1b2f09f633226b2316f61cb,procedural_candidate,candidate,pending,integrated,
icon_res_traffic_danger,icon,,,"Traffic: two opposed arrows — critical state, cracked outline",res_traffic_danger.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_traffic.txt,assets/prompts/UI/STYLE.md,none,,original (repository),efcbfdc21029a93731617e27c49e1576f20412fbdef3cf9f7d7aa6d4dc5f040f,procedural_candidate,candidate,pending,integrated,
icon_res_coffers,icon,,,Coffers: strapped chest,res_coffers.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_coffers.txt,assets/prompts/UI/STYLE.md,none,,original (repository),cabfe07a86ff97f5830be68476093c92c0e27846f7a8d448ecfc226dab866f57,procedural_candidate,candidate,pending,integrated,
icon_res_coffers_2x,icon,,,Coffers: strapped chest,res_coffers@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_coffers.txt,assets/prompts/UI/STYLE.md,none,,original (repository),dacb5e27a4b3d4274289b82d716936e1de9b4cebf46e1ccf717d27a38948ca17,procedural_candidate,candidate,pending,integrated,
icon_res_coffers_danger,icon,,,"Coffers: strapped chest — critical state, cracked outline",res_coffers_danger.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_coffers.txt,assets/prompts/UI/STYLE.md,none,,original (repository),e06f9cafcb3f844ac7f452cc99f8005bb3cc6bb79ae62c574b1c5420cee9335d,procedural_candidate,candidate,pending,integrated,
icon_res_company,icon,,,Company: sealed charter scroll,res_company.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_company.txt,assets/prompts/UI/STYLE.md,none,,original (repository),dbedfbc275ef002fe63e2618c6ea1bfc919e224d9fe6c0e42a2b8bb97f7c74df,procedural_candidate,candidate,pending,integrated,
icon_res_company_2x,icon,,,Company: sealed charter scroll,res_company@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_company.txt,assets/prompts/UI/STYLE.md,none,,original (repository),5e033b8b933654d15bb40c33d06291f34a88278c21fcbb1759353efcc6bee0d6,procedural_candidate,candidate,pending,integrated,
icon_res_company_danger,icon,,,"Company: sealed charter scroll — critical state, cracked outline",res_company_danger.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_company.txt,assets/prompts/UI/STYLE.md,none,,original (repository),2cf3abf8cb75865fad3846eb377046e665be625dfcec9a29f4a0603f34522d67,procedural_candidate,candidate,pending,integrated,
icon_res_town,icon,,,Town: lamp on post,res_town.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_town.txt,assets/prompts/UI/STYLE.md,none,,original (repository),ef60e107c4b3d35db83963167248c4917a15759e8858840b130778456a382e9a,procedural_candidate,candidate,pending,integrated,
icon_res_town_2x,icon,,,Town: lamp on post,res_town@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_town.txt,assets/prompts/UI/STYLE.md,none,,original (repository),3fec7c60ee7101eeb22bdd1ee8348f695bcfe5e819d317231d74a44e9b184832,procedural_candidate,candidate,pending,integrated,
icon_res_town_danger,icon,,,"Town: lamp on post — critical state, cracked outline",res_town_danger.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/res_town.txt,assets/prompts/UI/STYLE.md,none,,original (repository),b66deca0ea237c1f2242c3c0b8f608e4754e9964a3eb6e2843142b313516b310,procedural_candidate,candidate,pending,integrated,
icon_fac_company,icon,,,Company gear-and-wave,fac_company.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_company.txt,assets/prompts/UI/STYLE.md,none,,original (repository),a5dfa56a410c628511800b761aa71b2b9a315713fbe5492f2c02ab8a3f2784df,procedural_candidate,candidate,pending,integrated,
icon_fac_company_2x,icon,,,Company gear-and-wave,fac_company@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_company.txt,assets/prompts/UI/STYLE.md,none,,original (repository),5e9a91fb7cd84809fd804bad10fa4452398be7d8bd544b3755f2634026a1754c,procedural_candidate,candidate,pending,integrated,
icon_fac_town,icon,,,Town lamp (ringed),fac_town.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_town.txt,assets/prompts/UI/STYLE.md,none,,original (repository),4602e7729601d92ba5af009911b4b693f8c39cac85e839b719abbf83936d4072,procedural_candidate,candidate,pending,integrated,
icon_fac_town_2x,icon,,,Town lamp (ringed),fac_town@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_town.txt,assets/prompts/UI/STYLE.md,none,,original (repository),75e8b5c845fff2189a303b0a52e8b75f0b02bcd9728544619fe94b2db8de42e8,procedural_candidate,candidate,pending,integrated,
icon_fac_hullfolk,icon,,,Hullfolk reed knot,fac_hullfolk.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_hullfolk.txt,assets/prompts/UI/STYLE.md,none,,original (repository),3723fcac1ac71688f3c8e7b74e850da681d75623f2b9bc4cc31f0fb0402c1df7,procedural_candidate,candidate,pending,integrated,
icon_fac_hullfolk_2x,icon,,,Hullfolk reed knot,fac_hullfolk@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_hullfolk.txt,assets/prompts/UI/STYLE.md,none,,original (repository),5cd2ccb6163dd316aaaa999b6e469365cfdef655eca1847bf4633a17d7a049d7,procedural_candidate,candidate,pending,integrated,
icon_fac_aldmere,icon,,,Aldmere sheaf,fac_aldmere.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_aldmere.txt,assets/prompts/UI/STYLE.md,none,,original (repository),90f9505eadf1bf36e25b6f06a1084f861b034e827a4119eb32ef9d36ae901794,procedural_candidate,candidate,pending,integrated,
icon_fac_aldmere_2x,icon,,,Aldmere sheaf,fac_aldmere@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_aldmere.txt,assets/prompts/UI/STYLE.md,none,,original (repository),44f00866085bc5db875f3679d3f303fa49bb46f6dd81fae35f3f5e92036735fe,procedural_candidate,candidate,pending,integrated,
icon_fac_sorrel,icon,,,Sorrel hammer,fac_sorrel.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_sorrel.txt,assets/prompts/UI/STYLE.md,none,,original (repository),589eab5a316cbdb6c722b3f0e884b8b36d40c2ac161ba526942454cca127ae5b,procedural_candidate,candidate,pending,integrated,
icon_fac_sorrel_2x,icon,,,Sorrel hammer,fac_sorrel@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_sorrel.txt,assets/prompts/UI/STYLE.md,none,,original (repository),d7a5c130276f9b294f8478d17f748772ac884639cdebf90946cde79557590eef,procedural_candidate,candidate,pending,integrated,
icon_fac_concordance,icon,,,Concordance still-water circle,fac_concordance.png,assets/icons/,64,64,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_concordance.txt,assets/prompts/UI/STYLE.md,none,,original (repository),025feedc124c4f4a3da432f0d215347329a8b6c29531d788a437973ecce0d745,procedural_candidate,candidate,pending,integrated,
icon_fac_concordance_2x,icon,,,Concordance still-water circle,fac_concordance@2x.png,assets/icons/,128,128,1:1,yes,14% margin,procedural (tools/build_art.py),assets/prompts/UI/fac_concordance.txt,assets/prompts/UI/STYLE.md,none,,original (repository),8579437f2f7f83b84de1a27723261c789a0157eeca0e94fcbc950b0fa3900ca0,procedural_candidate,candidate,pending,integrated,
app_icon,app_icon,,,Application icon: gear-and-wave on Pound Green,app_icon.png,assets/icons/,512,512,1:1,no,10% margin,procedural (tools/build_art.py),assets/prompts/UI/app_icon.txt,assets/prompts/UI/STYLE.md,none,,original (repository),12002cc5acd5015cd5399d55ab44c0d86424be8c1e74f0c12ed1a40600b5102c,procedural_candidate,candidate,pending,integrated,
app_icon_192,app_icon,,,Android launcher icon,app_icon_192.png,assets/icons/,192,192,1:1,no,10% margin,procedural (tools/build_art.py),assets/prompts/UI/app_icon.txt,assets/prompts/UI/STYLE.md,none,,original (repository),e96af3433d80e9d155c5ae4ec0883c0650f15b5edf76cd02d6bcf17106506154,procedural_candidate,candidate,pending,integrated,
ui_card_front,ui,,,"Card front: chalk paper, docket corner, ≤6% grain",card_front.png,assets/ui/,640,1100,640:1100,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/card_front.txt,assets/prompts/UI/STYLE.md,none,,original (repository),a9fe34eddd79b78e74743d69b7f6a2dc6d9fc0cc87451d5a484859505e053d4d,procedural_candidate,candidate,pending,integrated,
ui_card_back,ui,,,Card back: wet slate with charter-green gear-and-wave,card_back.png,assets/ui/,640,1100,640:1100,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/card_back.txt,assets/prompts/UI/STYLE.md,none,,original (repository),5eb36680be6c31fdfdc8617a375cc3cafabe41f30dd160f5419cfa071e33237c,procedural_candidate,candidate,pending,integrated,
ui_button_normal,ui,,,"Docket button, normal",button_normal.png,assets/ui/,256,96,256:96,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/button_normal.txt,assets/prompts/UI/STYLE.md,none,,original (repository),d9b380a75ffe18e7130079152e509f2c47443a87ed2d8592ab87838bd21f0d19,procedural_candidate,candidate,pending,integrated,
ui_button_focus,ui,,,"Docket button, amber focus ring",button_focus.png,assets/ui/,256,96,256:96,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/button_focus.txt,assets/prompts/UI/STYLE.md,none,,original (repository),d88f1d062bfae8c4136a1e5f6db4127612429b46ff658d46f38a3d6c57b97a51,procedural_candidate,candidate,pending,integrated,
ui_button_pressed,ui,,,"Docket button, pressed",button_pressed.png,assets/ui/,256,96,256:96,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/button_pressed.txt,assets/prompts/UI/STYLE.md,none,,original (repository),c715a080ee7b9457b7aff4c12182af6dd8dc6b1ad7b3fcac3f453fba2867ca34,procedural_candidate,candidate,pending,integrated,
ui_focus_ring,ui,,,Keyboard focus indicator,focus_ring.png,assets/ui/,128,128,128:128,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/focus_ring.txt,assets/prompts/UI/STYLE.md,none,,original (repository),51d2652032b5a7edebce20f2201b087c8aad68016736952811ad139e8f420316,procedural_candidate,candidate,pending,integrated,
ui_arrow_left,ui,,,Decision arrow left,arrow_left.png,assets/ui/,96,96,96:96,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/arrow_left.txt,assets/prompts/UI/STYLE.md,none,,original (repository),fe369c3c43cc2ad9086eeece8f75eaca77571db9945933a70ed1878d8767b966,procedural_candidate,candidate,pending,integrated,
ui_arrow_right,ui,,,Decision arrow right,arrow_right.png,assets/ui/,96,96,96:96,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/arrow_right.txt,assets/prompts/UI/STYLE.md,none,,original (repository),60b5941d50a68a958d646f66d0361766c336d3bb599d1de9aaf94f01dbd7c947,procedural_candidate,candidate,pending,integrated,
ui_paper_tile,ui,,,Tileable paper grain,paper_tile.png,assets/ui/,256,256,256:256,no,n/a,procedural (tools/build_art.py),assets/prompts/UI/paper_tile.txt,assets/prompts/UI/STYLE.md,none,,original (repository),8dcfa7e4ec0fe12d1790a568f925bcfe91206b8cf0a87f567b95c943003aaac5,procedural_candidate,candidate,pending,integrated,
ui_gauge_frame,ui,,,Brass gauge frame,gauge_frame.png,assets/ui/,512,64,512:64,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/gauge_frame.txt,assets/prompts/UI/STYLE.md,none,,original (repository),d7f00a18b2f5ed373352ca53ec34ddba52ed69c0aaa95e902b07d04792103755,procedural_candidate,candidate,pending,integrated,
ui_gauge_needle,ui,,,Gauge needle,gauge_needle.png,assets/ui/,24,64,24:64,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/gauge_needle.txt,assets/prompts/UI/STYLE.md,none,,original (repository),7b4c9e8f7ae80dfa25e3616cb55cc587c3528a4404c8d53691795eb7fabffd7b,procedural_candidate,candidate,pending,integrated,
ui_warning,ui,,,Warning symbol,warning.png,assets/ui/,96,96,96:96,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/warning.txt,assets/prompts/UI/STYLE.md,none,,original (repository),a6f6e1fd0a70a587739ec9bbbcdf7cb104cbf14d9fbc361211b6029d2ed19435,procedural_candidate,candidate,pending,integrated,
ui_pattern_canal_map,ui,,,Canal-engineering diagram pattern tile,pattern_canal_map.png,assets/ui/,512,512,512:512,yes,n/a,procedural (tools/build_art.py),assets/prompts/UI/pattern_canal_map.txt,assets/prompts/UI/STYLE.md,none,,original (repository),abcc4b4a2001af7479992574df2296175890467230840e64a6123d545be76448,procedural_candidate,candidate,pending,integrated,
bg_pound_night,background,,,"Main background: the Summit Pound at night from the Keeper's window, lamp lower left, water line at card midline",bg_pound_night.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_pound_night.txt,assets/prompts/UI/STYLE.md,none,,original (repository),6f25acb4eb15a13b361d049e3ad7a70421a71bfcfce807486ee7729638c8b585,procedural_candidate,candidate,pending,integrated,
bg_title,background,,,Title background: pound at dusk,bg_title.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_title.txt,assets/prompts/UI/STYLE.md,none,,original (repository),0263cb9c05c456e0f678f04a484d4611186c4eefe6d80399cbe1f7154254f2e3,procedural_candidate,candidate,pending,integrated,
bg_flood,background,,,"Crisis: flood, water high with amber reflections",bg_flood.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_flood.txt,assets/prompts/UI/STYLE.md,none,,original (repository),bae6380628d617d5f983c08b97cb954f50b58d9542a5d493585fbcd9087b08d7,procedural_candidate,candidate,pending,integrated,
bg_dry,background,,,"Crisis: drought, exposed sills and cracked mud",bg_dry.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_dry.txt,assets/prompts/UI/STYLE.md,none,,original (repository),11b69b4336d1ae0f502a82c294e45de61deea77f2f5b7405f10c46864f3dc53f,procedural_candidate,candidate,pending,integrated,
bg_frost,background,,,"Crisis: frost, white ice line",bg_frost.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_frost.txt,assets/prompts/UI/STYLE.md,none,,original (repository),339416908cf20d3935f46633d554bd439a896e68212dccce9c3871571770ba90,procedural_candidate,candidate,pending,integrated,
bg_fire,background,,,Crisis: boatyard fire glow,bg_fire.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_fire.txt,assets/prompts/UI/STYLE.md,none,,original (repository),285af59d3dcc92ac451a2e5b40ed26ea67dbceb702ad26d0ef6e5ccb67fe65a9,procedural_candidate,candidate,pending,integrated,
bg_riot,background,,,"Crisis: riot, lamps in the town",bg_riot.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_riot.txt,assets/prompts/UI/STYLE.md,none,,original (repository),a9567d19cc657f04ce910f785171b9587f327f9f5d553abb957eb2a42ecd6f54,procedural_candidate,candidate,pending,integrated,
bg_cut,background,,,"The Marrow Cut: black tunnel, one lamp",bg_cut.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_cut.txt,assets/prompts/UI/STYLE.md,none,,original (repository),ddcdfc595db1107ace3e6b5bf232746e4a42bdbaf16558b171fda5ee7e5e4e06,procedural_candidate,candidate,pending,integrated,
bg_ending_true,background,,,"True endings: the river returned, green water",bg_ending_true.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_ending_true.txt,assets/prompts/UI/STYLE.md,none,,original (repository),02b504ef79922b4acce3285e938f0fc16af6857b4135033ab6712387919befbd,procedural_candidate,candidate,pending,integrated,
bg_ending_fail,background,,,"Failure endings: dark, still",bg_ending_fail.png,assets/backgrounds/,1080,1920,9:16,no,centre third free of detail; 5% edge margin,procedural (tools/build_art.py),assets/prompts/backgrounds/bg_ending_fail.txt,assets/prompts/UI/STYLE.md,none,,original (repository),82f81f7d2ac81a55a5ce6319f9d787a0c13dd0852fe34fd4ea9df54aa6baba4f,procedural_candidate,candidate,pending,integrated,
ending_end_res_water_min,ending_illustration,,,Ending screen: The Dry Summit,ending_res_water_min.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_water_min.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_water_max,ending_illustration,,,Ending screen: The Breach,ending_res_water_max.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_water_max.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_traffic_min,ending_illustration,,,Ending screen: The Jam,ending_res_traffic_min.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_traffic_min.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_traffic_max,ending_illustration,,,Ending screen: The Pile-Up,ending_res_traffic_max.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_traffic_max.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_coffers_min,ending_illustration,,,Ending screen: Foreclosure,ending_res_coffers_min.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_coffers_min.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_coffers_max,ending_illustration,,,Ending screen: The Audit,ending_res_coffers_max.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_coffers_max.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_company_min,ending_illustration,,,Ending screen: Dismissal,ending_res_company_min.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_company_min.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_company_max,ending_illustration,,,Ending screen: The Promotion,ending_res_company_max.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_company_max.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_town_min,ending_illustration,,,Ending screen: Run Out,ending_res_town_min.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_town_min.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_res_town_max,ending_illustration,,,Ending screen: The Uprising,ending_res_town_max.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_res_town_max.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
ending_end_false_drought,ending_illustration,,,Ending screen: The Drought Report,ending_false_drought.png,assets/endings/,1080,1080,1:1,no,5% margin,not produced (optional); falls back to background,assets/prompts/endings/end_false_drought.txt,assets/prompts/UI/STYLE.md,none,,,,placeholder,not_started,pending,missing,optional; Screens.gd shows the ending's background when the illustration is absent
